,assist_percentage,block_percentage,defensive_rebound_percentage,free_throw_attempt_rate,offensive_rebound_percentage,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,three_point_percentage,free_throw_percentage,turnover_percentage,usage_percentage,box_plus_minus,name,year,minutes_played,value_over_replacement_player,attempted_three_point_field_goals,attempted_free_throws,steals,assists,blocks,turnovers,age,yrs_played,college,lkup,col_lkup
8245,11.2,3.1,22.5,0.155,8.7,0.9,0.065,15.6,0.481,0.243243243,0.534090909,13.8,18.9,-1.9,Spencer Hawes,2011,1718,0,37,88,29,121,71,97,22,4,Washington,Spencer Hawes Washington,Spencer Hawes washington
8246,17.6,3.9,23.3,0.172,9.4,0.9,0.038,16.3,0.517,0.25,0.727272727,13.8,20.3,1.5,Spencer Hawes,2012,920,0.8,12,55,16,98,48,55,23,5,Washington,Spencer Hawes Washington,Spencer Hawes washington
8247,13.5,3.9,21.7,0.194,8.5,0.6,0.107,14.9,0.514,0.356321839,0.777070064,13,20.9,-0.5,Spencer Hawes,2013,2233,0.9,87,157,24,183,113,131,24,6,Washington,Spencer Hawes Washington,Spencer Hawes washington
8248,15.778,3.068,24.27,0.172,5.632,0.867,0.34864,14.634,0.55425,0.415054187,0.782882935,15.438,19.561,0.563,Spencer Hawes,2014,2470,1.6,308,152,44,240,94,173,25,7,Washington,Spencer Hawes Washington,Spencer Hawes washington
8249,10,3.4,19.7,0.164,2.7,1,0.424,11.4,0.478,0.3125,0.647058824,12.1,17.9,-2.3,Spencer Hawes,2015,1274,-0.1,176,68,24,88,53,61,26,8,Washington,Spencer Hawes Washington,Spencer Hawes washington
8250,16.3,2.1,20.6,0.212,5.3,1.1,0.333,12.9,0.508,0.37254902,0.830769231,14.8,17.1,-0.6,Spencer Hawes,2016,1035,0.3,102,65,22,109,27,58,27,9,Washington,Spencer Hawes Washington,Spencer Hawes washington
8251,16.436,3.285,21.402,0.18729,5.285,0.916,0.29169,13.325,0.56075,0.30251049,0.860392157,14.112,19.747,0.509,Spencer Hawes,2017,797,0.5,81,52,15,81,30,49,28,10,Washington,Spencer Hawes Washington,Spencer Hawes washington
8252,11.4,0.6,9.9,0.356,7.9,2.4,0.007,8.9,0.526,0.166666667,0.665625,14.8,20.1,-0.6,Stacey Augmon,1992,2505,0.8,6,320,124,201,27,181,23,1,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8253,12.1,0.5,8,0.388,7.2,2.1,0.005,7.6,0.551,0,0.739413681,14.5,21.2,-0.4,Stacey Augmon,1993,2112,0.8,4,307,91,170,18,157,24,2,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8254,11,1.1,9.2,0.506,7.5,2.9,0.008,8.3,0.576,0.142857143,0.763761468,12.3,19.8,2.7,Stacey Augmon,1994,2605,3.1,7,436,149,187,45,147,25,3,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8255,14.3,1.5,10.7,0.395,7.6,2.3,0.03,9.1,0.512,0.269230769,0.728323699,12.9,22.7,0.7,Stacey Augmon,1995,2362,1.6,26,346,100,197,47,152,26,4,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8256,10,1,9,0.43,6.8,2.5,0.005,7.8,0.556,0.25,0.791798107,13.6,19.9,0.3,Stacey Augmon,1996,2294,1.4,4,317,106,137,31,138,27,5,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8257,9.397,1.42,11.357,0.4354,6.169,2.383,0,8.813,0.53579,0,0.716885889,19.34,16.215,-1.161,Stacey Augmon,1997,942,0.2,0,97,42,56,17,64,28,6,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8258,9.8,1.6,10.2,0.419,8.7,2.1,0.019,9.5,0.457,0.142857143,0.602564103,15.5,16.3,-1.6,Stacey Augmon,1998,1445,0.2,7,156,57,88,32,81,29,7,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8259,10.6,1.5,9.9,0.437,6.4,3.5,0.011,8.3,0.501,0,0.684210526,12.6,12.4,2.7,Stacey Augmon,1999,874,1,2,76,57,58,18,30,30,8,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8260,11.9,1.2,12,0.314,7.5,2.1,0.011,9.9,0.51,0,0.672727273,16,15.8,-0.5,Stacey Augmon,2000,692,0.3,2,55,27,53,11,38,31,9,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8261,12.7,1.3,9.7,0.327,6.3,2.2,0.015,8,0.511,0,0.655172414,13.6,13.9,0.2,Stacey Augmon,2001,1182,0.7,4,87,48,98,21,48,32,10,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8262,12.5,0.7,14.3,0.308,5.1,2.3,0.009,9.7,0.479,0,0.762376238,12.7,14.8,-1,Stacey Augmon,2002,1319,0.3,3,101,56,103,12,54,33,11,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8263,12.5,0.8,12.7,0.375,3.5,1.7,0.036,8,0.474,0,0.75,15.2,13.9,-2.4,Stacey Augmon,2003,862,-0.1,7,72,27,69,9,40,34,12,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8264,10,0.8,10.1,0.401,4.1,2.1,0.02,7,0.486,0.142857143,0.791366906,15.7,15.6,-2.8,Stacey Augmon,2004,1416,-0.3,7,139,55,85,15,76,35,13,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8265,8.1,0.9,9,0.461,7.7,1.8,0,8.4,0.48,0,0.74025974,13.4,15.3,-3.3,Stacey Augmon,2005,663,-0.2,0,77,23,36,8,31,36,14,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8266,9,1.2,10.9,0.411,5.9,1.7,0,8.5,0.412,0,0.7,11.3,12,-2.1,Stacey Augmon,2006,385,0,0,30,12,23,6,11,37,15,Nevada-Las Vegas,Stacey Augmon Nevada-Las Vegas,Stacey Augmon nevada-las-vegas
8267,30.4,0,18.7,0.091,15.7,2.8,0.152,17.2,0.554,0.2,1,22.6,21.1,1.5,Stanley Jackson,1994,92,0.1,5,3,5,16,0,10,23,1,UAB ,Stanley Jackson UAB ,Stanley Jackson alabama-birmingham
8268,10.8,0.5,16.7,0.17,3.6,1.6,0.342,9.9,0.46,0.307317073,0.784313725,15,19.6,-3.3,Stanley Johnson,2016,1687,-0.5,205,102,55,118,12,114,19,1,Arizona,Stanley Johnson Arizona,Stanley Johnson arizona
8269,10.5,1.5,12.7,0.145,2.8,2.1,0.422,7.5,0.436,0.292207792,0.679245283,15.5,14.8,-3,Stanley Johnson,2017,1371,-0.3,154,53,56,105,24,71,20,2,Arizona,Stanley Johnson Arizona,Stanley Johnson arizona
8270,8.5,0.7,13,0.259,1.9,2.5,0.418,7.3,0.48,0.286324786,0.772413793,11,16.4,-2.9,Stanley Johnson,2018,1894,-0.4,234,145,95,112,14,77,21,3,Arizona,Stanley Johnson Arizona,Stanley Johnson arizona
8271,10.54,0.94,16.9,0.1454,2.92,2.46,0.49,9.68,0.4848,0.290120247,0.781598793,14.56,19.36,-2.18,Stanley Johnson,2019,1208,-0.1,215,64,60,88,14,81,22,4,Arizona,Stanley Johnson Arizona,Stanley Johnson arizona
8272,19.4,2.6,20.6,0.271,5,1.9,0.407,13,0.454,0.291666667,0.5625,18.5,23.1,-2.6,Stanley Johnson,2020,150,0,24,16,6,20,4,15,23,5,Arizona,Stanley Johnson Arizona,Stanley Johnson arizona
8273,5.8,4.5,22.9,0.439,11,1,0.002,16.8,0.538,0,0.515306122,12.8,22.7,-1.4,Stanley Roberts,1992,1118,0.2,1,196,22,39,83,78,21,1,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8274,4.7,4.9,18.3,0.346,10.9,0.9,0,14.6,0.531,0,0.487804878,12.9,21.3,-2.8,Stanley Roberts,1993,1816,-0.4,0,246,34,59,141,121,22,2,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8275,4.4,4.3,19.9,0.44,8.3,0.8,0,14.1,0.436,0,0.409090909,16.7,16.9,-6,Stanley Roberts,1994,350,-0.3,0,44,6,11,25,24,23,3,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8276,8.4,3.7,18.5,0.438,6.2,1,0,12.2,0.491,0,0.556390977,11.7,23,-4.8,Stanley Roberts,1996,795,-0.6,0,133,15,41,39,48,25,4,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8277,4.1,4.8,21.5,0.432,7.1,1.1,0,14,0.485,0,0.703125,11.5,23.5,-2.3,Stanley Roberts,1997,378,0,0,64,8,9,23,23,26,5,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8278,3.1,3.8,21.5,0.404,9.4,0.9,0,15.5,0.503,0,0.480769231,13.3,17.5,-4.1,Stanley Roberts,1998,1328,-0.7,0,156,24,27,72,70,27,6,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8279,0,2.1,23.2,0.615,15.2,0,0,19.5,0.424,0,0.5,19.5,29.3,-12.6,Stanley Roberts,1999,33,-0.1,0,8,0,0,1,4,28,7,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8280,9,1.4,19.8,0.188,12.8,1,0.063,16.2,0.289,0,0,10.4,16.6,-9,Stanley Roberts,2000,51,-0.1,1,3,1,3,1,2,29,8,Louisiana State,Stanley Roberts Louisiana State,Stanley Roberts louisiana-state
8281,8,0,21.3,0,0,0,0.333,11,0,0,0,40,14.6,-17,Stanton Kidd,2020,15,-0.1,1,0,0,1,0,2,27,1,Colorado State ,Stanton Kidd Colorado State ,Stanton Kidd colorado-state
8282,24.6,0.5,12,0.175,1.8,2.5,0.332,6.8,0.568,0.436842105,0.885,16.5,21.8,0.7,Stephen Curry,2010,2896,2,380,200,152,472,19,243,21,1,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8283,28.1,0.6,10.9,0.216,2.3,2.2,0.325,6.5,0.595,0.441520468,0.933920705,16.4,24.4,2.3,Stephen Curry,2011,2489,2.7,342,227,109,432,20,226,22,2,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8284,32.3,0.8,11.3,0.159,2.3,2.8,0.409,6.8,0.605,0.454545455,0.808510638,17,24,4.3,Stephen Curry,2012,732,1.2,121,47,39,138,8,65,23,3,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8285,31.1,0.3,9.1,0.21,2.3,2.1,0.432,5.8,0.589,0.453333333,0.900343643,13.7,26.4,5.4,Stephen Curry,2013,2983,5.6,600,291,126,539,12,240,24,4,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8286,39.9,0.4,10.9,0.252,1.8,2.2,0.445,6.4,0.61,0.424390244,0.885057471,16.1,28.3,7.4,Stephen Curry,2014,2846,6.7,615,348,128,666,14,294,25,5,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8287,38.6,0.5,11.4,0.251,2.4,3,0.482,7,0.638,0.442724458,0.913946588,14.3,28.9,9.9,Stephen Curry,2015,2613,7.9,646,337,163,619,16,249,26,6,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8288,33.7,0.4,13.6,0.25,2.9,3,0.554,8.6,0.669,0.453724605,0.9075,12.9,32.6,11.9,Stephen Curry,2016,2700,9.5,886,400,169,527,15,262,27,7,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8289,31.2,0.5,11.4,0.251,2.7,2.6,0.547,7.3,0.624,0.410646388,0.897790055,13,30.1,6.9,Stephen Curry,2017,2638,5.9,789,362,142,524,17,239,28,8,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8290,30.3,0.4,14.4,0.35,2.7,2.4,0.58,9,0.675,0.423153693,0.920529801,13.3,31,7.7,Stephen Curry,2018,1631,4,501,302,80,310,8,153,29,9,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8291,24.2,0.9,14.2,0.214,2.2,1.9,0.604,8.4,0.641,0.437037037,0.916376307,11.6,30.4,6.6,Stephen Curry,2019,2331,5.1,810,287,92,361,25,192,30,10,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8292,42.3,1.3,17.8,0.317,3,1.7,0.598,10.1,0.557,0.244897959,1,14.6,33.6,3.9,Stephen Curry,2020,139,0.2,49,26,5,33,2,16,31,11,Davidson,Stephen Curry Davidson,Stephen Curry davidson
8293,6.895,0.871,14.796,0.28191,3.362,1.576,0.17696,9.084,0.47842,0.0715,0.925555556,17.088,19.655,-5.738,Stephen Graham,2006,175,-0.1,10,15,5,7,2,13,23,1,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8294,4.9,0.5,11.5,0.225,4.4,1.3,0.275,7.9,0.512,0.272727273,0.888888889,22.8,16.2,-5.7,Stephen Graham,2007,165,-0.2,11,9,4,5,1,13,24,2,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8295,13.5,0.6,15.6,0.276,3.3,1.5,0.241,9.3,0.669,0.5,0.75,13.3,25.4,4.2,Stephen Graham,2008,128,0.2,14,16,4,9,1,10,25,3,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8296,7.3,0.4,12.2,0.242,3.4,0.7,0.258,7.7,0.498,0.303030303,0.806451613,13.7,20.9,-6,Stephen Graham,2009,684,-0.7,66,62,10,33,4,45,26,4,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8297,5,1,16.3,0.271,3.7,1.3,0.208,10.1,0.551,0.32,0.646153846,11.8,17.6,-1.6,Stephen Graham,2010,804,0.1,50,65,20,23,10,36,27,5,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8298,6.5,0.1,13.4,0.19,2,0.8,0.105,7.6,0.457,0.238095238,0.815789474,14.9,12.3,-6.8,Stephen Graham,2011,959,-1.2,21,38,14,40,1,38,28,6,Oklahoma State ,Stephen Graham Oklahoma State ,Stephen Graham oklahoma-state
8299,5.4,3,14.4,0.57,11.8,2.9,0,13.1,0.447,0,0.641509434,16.5,23,-5.9,Stephen Howard,1993,260,-0.3,0,53,15,10,12,23,22,1,DePaul ,Stephen Howard DePaul ,Stephen Howard depaul
8300,3,4,12.9,0.941,22.1,1,0,17.4,0.645,0,0.6875,20,25.1,-1.6,Stephen Howard,1994,53,0,0,16,1,1,3,6,23,2,DePaul ,Stephen Howard DePaul ,Stephen Howard depaul
8301,4.143,2.383,15.806,0.77773,9.024,2.499,0,12.614,0.61806,0,0.641236674,15.043,18.754,-0.757,Stephen Howard,1997,418,0.1,0,81,19,11,12,25,26,3,DePaul ,Stephen Howard DePaul ,Stephen Howard depaul
8302,9.1,1.4,13.3,0.857,13.8,3,0,13.5,0.432,0,0.5,17.2,30.5,-10,Stephen Howard,1998,53,-0.1,0,18,3,3,1,6,27,4,DePaul ,Stephen Howard DePaul ,Stephen Howard depaul
8303,12.932,1.932,9.616,0.1974,13.02,3.192,0.02436,11.344,0.37752,0,0.315,12.616,20.94,-2.924,Stephen Thompson,1992,91,0,1,8,6,8,3,5,23,1,Syracuse ,Stephen Thompson Syracuse ,Stephen Thompson syracuse
8304,38.1,0.6,6.6,0.387,2.8,1.5,0.331,4.7,0.519,0.354166667,0.727002967,17.1,24.2,0,Stephon Marbury,1997,2324,1.2,288,337,67,522,19,210,19,1,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8305,36.1,0.2,6.2,0.364,2.1,1.7,0.246,4.2,0.505,0.3125,0.731111111,15.1,24.1,-0.1,Stephon Marbury,1998,3112,1.5,304,450,104,704,7,256,20,2,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8306,43.995,0.34,6.61,0.3146,2.05,1.65,0.22225,4.16,0.51865,0.310402467,0.794547752,13.995,27.18,2.69,Stephon Marbury,1999,1895,2.2,197,278,59,437,8,164,21,3,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8307,39,0.4,7.2,0.407,2.3,2,0.177,4.6,0.528,0.283261803,0.813432836,14.8,28.2,2.4,Stephon Marbury,2000,2881,3.2,233,536,112,622,15,270,22,4,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8308,40.8,0.1,7,0.359,2.3,1.6,0.262,4.6,0.54,0.328358209,0.790393013,11.8,29.7,4.3,Stephon Marbury,2001,2557,4.1,335,458,79,506,5,197,23,5,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8309,35.7,0.3,6.9,0.32,2.6,1.3,0.176,4.7,0.519,0.286290323,0.780973451,15,26.6,1.2,Stephon Marbury,2002,3187,2.6,248,452,77,666,13,284,24,6,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8310,36.6,0.5,7.4,0.305,1.8,1.7,0.193,4.6,0.52,0.300675676,0.802997859,13.2,27.7,2.9,Stephon Marbury,2003,3240,4,296,467,108,654,20,263,25,7,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8311,40.216,0.243,7.159,0.31469,2.07,2.072,0.19785,4.643,0.51956,0.317522816,0.81629719,13.654,25.741,3.228,Stephon Marbury,2004,3254,4.3,274,436,129,719,9,249,26,8,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8312,36,0.1,7.1,0.42,1.8,2,0.248,4.4,0.575,0.353846154,0.83424408,13.1,24.8,4.2,Stephon Marbury,2005,3281,5.1,325,549,122,668,6,233,27,9,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8313,31.7,0.1,8.4,0.421,1.4,1.5,0.134,4.9,0.532,0.317307692,0.754601227,14.6,22.2,0.1,Stephon Marbury,2006,2193,1.1,104,326,63,382,4,157,28,10,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8314,25.2,0.3,7.6,0.405,1.6,1.4,0.362,4.6,0.539,0.356521739,0.769430052,13.8,21.5,0.2,Stephon Marbury,2007,2748,1.5,345,386,71,403,10,179,29,11,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8315,23.1,0.2,6.1,0.438,2.3,1.4,0.279,4.2,0.527,0.378378378,0.715517241,13.2,20.3,-0.5,Stephon Marbury,2008,805,0.3,74,116,21,113,2,48,30,12,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8316,26.6,0.6,7.3,0.117,0.6,1.3,0.225,4.1,0.377,0.24,0.461538462,24.1,17.3,-6.1,Stephon Marbury,2009,414,-0.4,25,13,10,75,3,37,31,13,Georgia Tech,Stephon Marbury Georgia Tech,Stephon Marbury georgia-tech
8317,4.5,1.4,17.5,0.117,4.1,2,0.444,10.8,0.503,0.351648352,0.875,10.4,14,-3.1,Sterling Brown,2018,776,-0.2,91,24,31,25,13,25,22,1,Southern Methodist,Sterling Brown Southern Methodist,Sterling Brown southern-methodist
8318,10.7,0.7,14.4,0.135,3,1.1,0.471,9,0.563,0.360544218,0.69047619,12.2,15.2,-1.5,Sterling Brown,2019,1034,0.1,147,42,25,84,8,46,23,2,Southern Methodist,Sterling Brown Southern Methodist,Sterling Brown southern-methodist
8319,8.6,0.8,18.5,0.156,4.3,1.7,0.531,11.8,0.486,0.323529412,0.8,13.3,17,-2,Sterling Brown,2020,767,0,136,40,29,51,7,42,24,3,Southern Methodist,Sterling Brown Southern Methodist,Sterling Brown southern-methodist
8320,25.8,0.4,8.2,0.165,1.4,2.1,0.496,4.7,0.509,0.371287129,0.820895522,22.7,17.9,-2.7,Steve Blake,2004,1392,-0.2,202,67,57,209,7,128,23,1,Maryland,Steve Blake Maryland,Steve Blake maryland
8321,16.2,0,9.5,0.22,3,1,0.5,6.2,0.468,0.387096774,0.804878049,16,16.4,-4,Steve Blake,2005,648,-0.3,93,41,13,69,0,39,24,2,Maryland,Steve Blake Maryland,Steve Blake maryland
8322,29,0.2,8.2,0.194,1.7,1.3,0.391,4.9,0.549,0.413043478,0.791208791,14,15.8,-1,Steve Blake,2006,1781,0.4,184,91,42,306,5,83,25,3,Maryland,Steve Blake Maryland,Steve Blake maryland
8323,26.146,0.252,7.504,0.12614,1.104,1.344,0.40934,4.352,0.49124,0.326361345,0.681181818,19.342,13.022,-1.98,Steve Blake,2007,2225,0,208,64,61,408,8,129,26,4,Maryland,Steve Blake Maryland,Steve Blake maryland
8324,27.1,0.1,7.9,0.1,1.5,1.2,0.466,4.7,0.518,0.406040268,0.765625,14.5,15.3,-0.5,Steve Blake,2008,2424,0.9,298,64,55,413,4,113,27,5,Maryland,Steve Blake Maryland,Steve Blake maryland
8325,25.1,0.1,8.4,0.116,1.6,1.7,0.507,4.9,0.557,0.426829268,0.84,13.7,17,1.5,Steve Blake,2009,2188,1.9,328,75,69,348,4,108,28,6,Maryland,Steve Blake Maryland,Steve Blake maryland
8326,26.84,0.205,9.34,0.0921,1.16,1.4,0.5613,5.2,0.54105,0.397801099,0.75,19.06,14.555,-0.5,Steve Blake,2010,2159,0.8,294,48,58,380,6,128,29,7,Maryland,Steve Blake Maryland,Steve Blake maryland
8327,15,0.1,9.5,0.098,1.4,1.3,0.631,5.6,0.5,0.378238342,0.866666667,18.6,11.3,-2.3,Steve Blake,2011,1581,-0.1,193,30,40,170,3,73,30,8,Maryland,Steve Blake Maryland,Steve Blake maryland
8328,21,0.1,6.6,0.101,0.9,1.7,0.59,3.8,0.493,0.335443038,0.777777778,20.5,13,-2.5,Steve Blake,2012,1237,-0.2,158,27,39,175,2,72,31,9,Maryland,Steve Blake Maryland,Steve Blake maryland
8329,21.9,0.4,10.1,0.13,2,1.5,0.633,6.2,0.573,0.421052632,0.771428571,17.8,13.2,0.5,Steve Blake,2013,1175,0.7,171,35,34,173,6,62,32,10,Maryland,Steve Blake Maryland,Steve Blake maryland
8330,28.777,0.405,10.416,0.11597,0.959,1.777,0.60136,5.708,0.50639,0.374325056,0.72825,21.339,13.855,-1.118,Steve Blake,2014,1498,0.4,210,43,54,307,8,102,33,11,Maryland,Steve Blake Maryland,Steve Blake maryland
8331,26.2,0.2,8.3,0.125,1.1,1.4,0.67,4.8,0.507,0.351598174,0.707317073,23.2,13.2,-1.8,Steve Blake,2015,1529,0.1,219,41,41,288,5,104,34,12,Maryland,Steve Blake Maryland,Steve Blake maryland
8332,29.5,0.4,9.2,0.083,1,1.2,0.629,4.9,0.51,0.344370861,0.8,24.6,14.6,-2.4,Steve Blake,2016,986,-0.1,151,20,24,200,5,81,35,13,Maryland,Steve Blake Maryland,Steve Blake maryland
8333,31.6,0.7,10.2,0.327,6.3,2.2,0.278,8.3,0.543,0.34516129,0.78630137,19.3,25,2,Steve Francis,2000,2776,2.8,310,365,118,507,29,306,22,1,Maryland,Steve Francis Maryland,Steve Francis maryland
8334,28.4,0.7,12.8,0.359,7.1,2.3,0.276,10,0.563,0.395833333,0.817351598,15.8,24.2,5,Steve Francis,2001,3194,5.7,336,438,141,517,31,265,23,2,Maryland,Steve Francis Maryland,Steve Francis maryland
8335,29.1,0.7,14.8,0.419,4.9,1.6,0.209,9.8,0.517,0.323809524,0.772511848,15.6,28,1.7,Steve Francis,2002,2343,2.1,210,422,71,362,25,221,24,3,Maryland,Steve Francis Maryland,Steve Francis maryland
8336,28,0.9,11.5,0.454,5.7,2.3,0.183,8.7,0.541,0.354166667,0.8,16,26.1,3.8,Steve Francis,2003,3318,4.8,240,595,141,502,41,299,25,4,Maryland,Steve Francis Maryland,Steve Francis maryland
8337,28.3,0.8,11.1,0.389,4.5,2.4,0.224,8,0.501,0.292,0.774712644,18.3,24,1.4,Steve Francis,2004,3194,2.7,250,435,139,493,35,294,26,5,Maryland,Steve Francis Maryland,Steve Francis maryland
8338,31.6,0.7,12,0.456,4.8,1.9,0.095,8.5,0.521,0.299212598,0.823432343,16.6,28,1.2,Steve Francis,2005,2978,2.4,127,606,112,547,28,317,27,6,Maryland,Steve Francis Maryland,Steve Francis maryland
8339,24.58,0.556,10.888,0.5236,3.896,1.656,0.10688,7.436,0.5348,0.335912088,0.786728251,18.592,22.56,-0.016,Steve Francis,2006,2393,1.2,83,399,74,345,17,214,28,7,Maryland,Steve Francis Maryland,Steve Francis maryland
8340,22.4,0.8,11.8,0.615,3.2,1.8,0.324,7.5,0.57,0.378378378,0.829383886,18.7,19.7,0.7,Steve Francis,2007,1237,0.9,111,211,41,170,12,100,29,8,Maryland,Steve Francis Maryland,Steve Francis maryland
8341,22.7,1.8,8.4,0.404,4.6,2.4,0.298,6.5,0.41,0.235294118,0.565217391,17.3,18.6,-2,Steve Francis,2008,199,0,17,23,9,30,5,14,30,9,Maryland,Steve Francis Maryland,Steve Francis maryland
8342,7.1,0.6,13,0.389,6,0.8,0.167,9.4,0.451,0.333333333,0.571428571,27.5,10.2,-7.5,Steve Goodrich,2001,133,-0.2,3,7,2,6,1,8,24,1,Princeton ,Steve Goodrich Princeton ,Steve Goodrich princeton
8343,13.8,2.9,9,0.2,2.2,1,0,5.6,0.23,0,0.5,21.6,12.4,-10,Steve Goodrich,2002,50,-0.1,0,2,1,5,2,3,25,2,Princeton ,Steve Goodrich Princeton ,Steve Goodrich princeton
8344,4,1.1,20,0.509,6.8,0.4,0.035,12.9,0.545,0,0.551724138,15.7,13.3,-6.5,Steve Hamer,1997,268,-0.3,2,29,2,7,4,13,23,1,Tennessee,Steve Hamer Tennessee,Steve Hamer tennessee
8345,26.2,0,6.5,0.222,2.4,2.3,0.286,4.4,0.516,0.333333333,0.904761905,17.2,15.6,-1.6,Steve Henson,1991,690,0.1,54,42,32,131,0,43,22,1,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8346,30.3,0.2,7.4,0.201,4.8,2,0.333,6.1,0.478,0.479166667,0.793103448,20.3,21.4,-2.9,Steve Henson,1992,386,-0.1,48,29,15,82,1,40,23,2,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8347,28.5,0.1,6.9,0.22,1.8,2.1,0.44,4.3,0.534,0.4625,0.85,20.7,14.5,-1.9,Steve Henson,1993,719,0,80,40,30,155,1,52,24,3,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8348,37,0,6.3,0,0,0,0.5,3.3,0.75,1,0,33.3,7.5,1.3,Steve Henson,1994,17,0,1,0,0,5,0,1,25,4,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8349,31.1,0,7.2,0.291,0.9,1.2,0.605,3.9,0.613,0.442307692,0.88,23.6,14.1,-0.9,Steve Henson,1995,380,0.1,52,25,9,85,0,30,26,5,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8350,11.9,0,3.7,0.269,0,0.8,0.308,1.8,0.619,0.375,1,17.1,25.1,-3.1,Steve Henson,1998,65,0,8,7,1,4,0,6,29,6,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8351,18.5,0,0,1,0,2.2,0,0,0.694,0,1,51,11.2,-3.6,Steve Henson,1999,25,0,0,2,1,3,0,3,30,7,Kansas State,Steve Henson Kansas State,Steve Henson kansas-state
8352,4.9,0,13.2,0.04,2.4,1.4,0.78,7.8,0.501,0.333333333,1,7.3,13.4,-1.5,Steve Novak,2007,191,0,39,2,5,6,0,4,23,1,Marquette,Steve Novak Marquette,Steve Novak marquette
