level_0,assist_percentage,block_percentage,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_percentage,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,player_id,points_produced,position,steal_percentage,team_abbreviation,three_point_attempt_rate,three_point_percentage,total_rebound_percentage,true_shooting_percentage,turnover_percentage,two_point_percentage,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,season,yrs_played,col_lkup,assists_per_40,blocks_per_40,defensive_rebounds_per_40,free_throw_attempts_per_40,free_throws_per_40,offensive_rebounds_per_40,personal_fouls_per_40,points_per_40,steals_per_40,three_point_attempts_per_40,three_pointers_per_40,total_rebounds_per_40,turnovers_per_40,two_point_attempts_per_40,two_pointers_per_40,max_mp,year,all_star_flag,class
2006-07,14,4.3,,pac-10,,,2.4,0.533,363,0.532,193,0.27,0.755,31,24,85,896,,,2,,spencer-hawes-1,,Center,,washington,0.008,0.333,13.2,0.563,16,0.533,25.8,245,4.4,0.198,Spencer Hawes,2006,1,Spencer Hawes washington,2.68,2.41,6.07,4.38,3.3,2.72,3.12,20.58,0.71,0.13,0.04,8.79,3.48,16.07,8.57,2259,,0,starter
1990-91,,,,big-west,,,,0.637,375,0.587,220,0.371,0.727,35,,78,1062,,,,,stacey-augmon-1,,Forward,,nevada-las-vegas,0.216,0.469,,0.656,12.3,0.619,,205,,,Stacey Augmon,1990,4,Stacey Augmon nevada-las-vegas,4.71,1.05,,5.24,3.8,,2.86,21.81,2.94,3.05,1.43,9.6,2.34,11.07,6.85,2605,,0,starter
2014-15,11.6,1.6,9.4,pac-12,4.4,19.1,2.9,0.501,390,0.446,174,0.456,0.742,38,37,78,1081,5,8.9,2.8,22.5,stanley-johnson-1,509,Forward,3.2,arizona,0.297,0.371,14.1,0.551,14.7,0.478,26.6,225,5.7,0.212,Stanley Johnson,2014,1,Stanley Johnson arizona,2.33,0.56,6.36,6.59,4.88,2.78,3.7,19.35,2.11,4.29,1.59,9.14,3.03,10.14,4.85,1894,,0,role_player
1989-90,,,,sec,,,,0.56,357,0.56,200,0.311,0.459,32,,85,859,,,,,stanley-roberts-1,,Center,,louisiana-state,0.003,0,,0.55,12,0.562,,285,,,Stanley Roberts,1989,1,Stanley Roberts louisiana-state,1.86,2.79,,5.17,2.37,,5.68,21,0.93,0.05,0,14.67,2.61,16.58,9.31,1816,,0,role_player
2008-09,40.2,0.6,,southern,,,3.6,0.549,687,0.454,312,0.365,0.876,34,34,75,1145,,,6.4,,stephen-curry-1,,Guard,,davidson,0.489,0.387,6.9,0.604,13.5,0.519,38.3,185,9.9,0.348,Stephen Curry,2008,3,Stephen Curry davidson,6.6,0.28,4.54,8.77,7.69,0.73,2.83,34.03,3,11.74,4.54,5.28,4.4,12.26,6.36,2983,,0,starter
2004-05,10.7,0.4,,big-12,,,0.8,0.534,147,0.483,71,0.544,0.725,33,4,78,592,,,1.2,,stephen-graham-1,,Guard,,oklahoma-state,0.224,0.455,11.3,0.581,22.3,0.491,20.4,215,2.1,0.139,Stephen Graham,2004,4,Stephen Graham oklahoma-state,2.43,0.2,5.27,5.41,3.92,1.82,3.92,14.53,1.15,2.23,1.01,7.09,3.58,7.7,3.78,684,,0,scrub
1991-92,,,,great-midwest,,,,0.525,316,0.509,161,0.674,0.77,29,26,81,861,,,,,stephen-howard-1,,Forward,,depaul,0.082,0.385,,0.594,15.8,0.521,,225,,,Stephen Howard,1991,4,Stephen Howard depaul,1.63,0.65,,9.9,7.62,,4,23.04,1.39,1.21,0.46,11.75,3.62,13.47,7.02,418,,0,scrub
1995-96,,,,acc,,,0.8,0.543,514,0.457,235,0.319,0.738,36,35,74,1345,,,3.5,,stephon-marbury-1,,Guard,,georgia-tech,0.463,0.37,,0.574,16.3,0.533,,180,4.3,0.127,Stephon Marbury,1995,1,Stephon Marbury georgia-tech,4.79,0.12,,4.88,3.6,,2.44,20.19,1.87,7.08,2.62,3.36,3.42,8.21,4.37,3112,,0,starter
2002-03,36,0.3,,acc,,,2.1,0.531,275,0.415,114,0.302,0.819,31,31,75,1009,,,2,,steve-blake-1,,Guard,,maryland,0.56,0.416,5.9,0.572,23.9,0.413,19.1,172,4.1,0.162,Steve Blake,2002,4,Steve Blake maryland,8.76,0.2,3.65,3.29,2.7,0.87,2.14,14.27,1.98,6.11,2.54,4.52,3.92,4.8,1.98,2225,,0,starter
1998-99,,,,acc,,,2.5,0.58,392,0.523,205,0.401,0.79,34,,75,1044,,,4.1,,steve-francis-1,,Guard,,maryland,0.296,0.388,,0.62,17.9,0.58,,195,6.5,0.251,Steve Francis,1998,1,Steve Francis maryland,5.82,0.23,,6.02,4.75,,3.64,22.18,3.64,4.44,1.72,5.9,3.91,10.57,6.13,3318,2002,1,all_star
1989-90,,,,big-8,,,,0.56,406,0.446,181,0.276,0.902,32,,71,1158,,,,,steve-henson-1,,Guard,,kansas-state,0.525,0.437,,0.605,13.7,0.456,,177,,,Steve Henson,1989,4,Steve Henson kansas-state,4.87,0,,3.87,3.49,,2.8,19.21,2.14,7.36,3.21,2.94,2.52,6.67,3.04,719,,0,scrub
2005-06,7.5,0.3,,big-east,,,1,0.643,363,0.477,173,0.209,0.974,31,31,82,1047,,,4.7,,steve-novak-1,,Forward,,marquette,0.713,0.467,9.8,0.678,7.4,0.5,20.2,220,5.7,0.217,Steve Novak,2005,4,Steve Novak marquette,1.49,0.15,5.69,2.9,2.83,1.3,2.45,20.67,0.69,9.89,4.62,6.99,1.22,3.97,1.99,1161,,0,scrub
1989-90,7.7,0.5,,big-ten,,,,0.698,248,0.698,173,0.786,0.805,30,30,81,996,,,,,steve-scheffler-1,,Center,,purdue,0,,11.9,0.738,15,0.698,21.5,250,,,Steve Scheffler,1989,4,Steve Scheffler purdue,1.45,0.24,,7.83,6.31,,2.57,20.2,0.4,0,0,7.35,2.41,9.96,6.95,227,,0,scrub
1990-91,,,,big-ten,,,,0.532,566,0.473,268,0.33,0.802,30,,79,1134,,,,,steve-smith-1,,Guard,,michigan-state,0.286,0.407,,0.574,13.2,0.5,,200,,,Steve Smith,1990,4,Steve Smith michigan-state,3.84,0.18,,6.6,5.29,,2.65,26.53,0.56,5.71,2.33,6.46,3.53,14.25,7.13,2776,,0,starter
2012-13,5.4,11.2,8.1,big-east,4.2,21,1.9,0.571,175,0.571,100,0.4,0.443,32,32,85,749,4,15.3,1.6,23.2,steven-adams-1,228,Center,1.9,pittsburgh,0,,18,0.555,14.4,0.571,17.7,250,3.5,0.185,Steven Adams,2012,1,Steven Adams pittsburgh,1.07,3.47,6.03,3.74,1.66,4.81,2.78,12.34,1.12,0,0,10.84,1.87,9.35,5.34,2389,,0,starter
2000-01,,,,cusa,,,1.6,0.592,233,0.592,138,0.536,0.536,30,27,85,808,,,1.9,,steven-hunter-1,,Center,,depaul,0,,,0.587,13.1,0.592,,220,3.5,0.173,Steven Hunter,2000,2,Steven Hunter depaul,0.74,3.56,5.1,6.19,3.32,3.27,3.47,16.98,0.25,0,0,8.37,2.18,11.53,6.83,1046,,0,scrub
1999-00,,,,sec,,,4.3,0.618,342,0.608,208,0.602,0.617,34,,81,1013,,,4.2,,stromile-swift-1,,Forward,,louisiana-state,0.073,0.28,,0.625,15.4,0.634,,225,8.5,0.334,Stromile Swift,1999,2,Stromile Swift louisiana-state,1.26,3.75,,8.13,5.01,,3.47,21.72,1.97,0.99,0.28,11.02,3.16,12.52,7.94,1805,,0,role_player
2008-09,,,,pac-10,,,3.8,0.601,316,0.601,190,0.576,0.659,35,35,81,1179,,,3.8,,taj-gibson-1,,Forward,,southern-california,0,,,0.621,15.2,0.601,,225,7.7,0.26,Taj Gibson,2008,3,Taj Gibson southern-california,1.49,3.39,6.55,6.17,4.07,4.17,3.49,16.96,1.15,0,0,10.72,2.44,10.72,6.45,2204,,0,starter
2013-14,3.9,4,6.1,big-12,3.6,21.3,0.8,0.692,107,0.692,74,0.514,0.6,33,15,81,446,2.5,11.6,1.2,20.6,tarik-black-1,163,Forward,1.3,kansas,0.009,0,16.8,0.68,14.7,0.698,17.3,260,2,0.181,Tarik Black,2013,4,Tarik Black kansas,0.81,1.52,7.8,4.93,2.96,3.68,8.34,16.23,0.9,0.09,0,11.48,2.06,9.51,6.64,1196,,0,scrub
1996-97,,,,wac,,,1.6,0.521,457,0.492,225,0.429,0.73,26,,78,868,,,3.2,,tariq-abdul-wahad-1,,Forward,,san-jose-state,0.155,0.366,,0.563,11,0.516,,223,4.9,0.224,Tariq Abdul-Wahad,1996,4,Tariq Abdul-Wahad san-jose-state,1.29,0.88,,9.03,6.59,,2.9,28.53,1.8,3.27,1.2,10.55,3.13,17.79,9.17,1578,,0,role_player
1989-90,,,,big-east,,,,0.503,334,0.479,160,0.362,0.727,37,37,77,1090,,,,,tate-george-1,,Guard,,connecticut,0.159,0.302,,0.542,16.4,0.512,,190,,,Tate George,1989,4,Tate George connecticut,6.57,0.37,,4.44,3.23,,3.19,15.56,2.72,1.94,0.59,4.81,2.83,10.31,5.28,1037,,0,scrub
2001-02,,,,sec,,,2.9,0.541,441,0.467,206,0.268,0.703,32,32,81,1067,,,2.7,,tayshaun-prince-1,,Forward,,kentucky,0.433,0.34,,0.563,11.4,0.564,,215,5.7,0.212,Tayshaun Prince,2001,4,Tayshaun Prince kentucky,1.95,1.61,5.06,4.42,3.11,2.51,1.91,20.99,1.27,7.16,2.44,7.57,2.4,9.37,5.29,3039,,0,starter
1990-91,,,,pac-10,,,,0.527,556,0.491,273,0.336,0.85,28,28,71,1108,,,,,terrell-brandon-1,,Guard,,oregon,0.214,0.336,,0.578,13.7,0.533,,180,,,Terrell Brandon,1990,2,Terrell Brandon oregon,5.09,0.14,,6.75,5.74,,2.06,26.9,2.27,4.3,1.44,3.65,3.68,15.78,8.41,1961,,0,role_player
2011-12,8.7,5.8,10.2,sec,4.9,17.5,2.7,0.523,354,0.5,177,0.446,0.627,38,34,81,1115,5.2,10.7,3.1,24.3,terrence-jones-1,465,Forward,2.7,kentucky,0.138,0.327,14.3,0.547,12.6,0.528,22.4,252,5.8,0.209,Terrence Jones,2011,2,Terrence Jones kentucky,1.83,2.44,6.31,5.67,3.55,3.44,3.26,16.83,1.76,1.76,0.57,9.76,2.22,10.94,5.78,2078,,0,role_player
2011-12,9.2,3,7.9,pac-12,2.8,19.2,1.8,0.534,470,0.457,215,0.2,0.766,35,35,78,1088,5.1,4.7,3,22.3,terrence-ross-1,504,Guard,2.3,washington,0.413,0.371,11.6,0.558,12,0.518,25.3,195,4.9,0.178,Terrence Ross,2011,2,Terrence Ross washington,1.8,1.21,6.51,3.46,2.65,1.76,3.64,21.1,1.62,7.13,2.65,8.27,2.57,10.15,5.26,2159,,0,role_player
2008-09,,,,big-east,,,4.6,0.504,392,0.431,169,0.298,0.581,37,36,78,1266,,,1.5,,terrence-williams-1,,Forward,,louisville,0.378,0.385,,0.517,16.1,0.459,,220,6.2,0.195,Terrence Williams,2008,4,Terrence Williams louisville,5.85,0.92,8.4,3.7,2.15,1.61,1.96,14.63,2.72,4.68,1.8,10.02,2.72,7.71,3.54,1764,,0,role_player
1992-93,,,,great-midwest,,,,0.495,421,0.447,188,0.219,0.685,31,,76,,,,,,terry-davis-1,,Guard,,depaul,0.292,0.333,,0.516,,0.493,,,,,Terry Davis,1992,4,Terry Davis depaul,,,,,,,,,,,,,,,,2462,,0,starter
1989-90,,,,independent,,,,0.481,313,0.444,139,0.16,0.64,34,,76,,,,,,terry-davis-2,,Guard,,depaul,0.195,0.377,,0.494,,0.46,,,,,Terry Davis,1989,1,Terry Davis depaul,,,,,,,,,,,,,,,,2462,,0,starter
1992-93,,,,big-east,,,,0.541,525,0.461,242,0.47,0.818,35,35,74,1203,,,,,terry-dehere-1,,Guard,,seton-hall,0.404,0.396,,0.599,12.6,0.505,,190,,,Terry Dehere,1992,4,Terry Dehere seton-hall,3.09,0.27,,8.21,6.72,,2.49,25.6,1.33,7.05,2.79,3.49,3.09,10.41,5.25,2018,,0,role_player
1989-90,,,,big-ten,,,,0.585,405,0.585,237,0.286,0.759,31,31,82,961,,,,,terry-mills-1,,Center,,michigan,0,,,0.611,14,0.585,,230,,,Terry Mills,1989,3,Terry Mills michigan,2.83,1.12,,4.83,3.66,,3.37,23.39,1.54,0,0,10.28,3.12,16.86,9.86,2773,,0,starter
2014-15,19.7,0.5,9.4,acc,4.6,13.9,3,0.457,521,0.411,214,0.338,0.79,36,35,73,1260,4.8,3.8,3,22.1,terry-rozier-1,591,Guard,3.5,louisville,0.301,0.306,8.8,0.509,11.6,0.456,27.8,190,6,0.191,Terry Rozier,2014,2,Terry Rozier louisville,3.43,0.19,4.98,5.59,4.41,1.37,1.97,19.52,2.29,4.98,1.52,6.35,2.51,11.56,5.27,2068,,0,role_player
2006-07,,,,acc,,,1.5,0.531,370,0.478,177,0.189,0.743,31,31,80,917,,,1.8,,thaddeus-young-1,,Forward,,georgia-tech,0.251,0.419,,0.552,14.2,0.498,,220,3.3,0.145,Thaddeus Young,2006,1,Thaddeus Young georgia-tech,2.75,0.52,3.45,3.05,2.27,3.14,2.66,19.41,1.7,4.06,1.7,6.59,2.92,12.08,6.02,2580,,0,starter
1994-95,,,,wac,,,,0.546,272,0.544,148,0.621,0.633,28,,82,912,,,,,theo-ratliff-1,,Forward,,wyoming,0.018,0.2,,0.573,16.4,0.551,,225,,,Theo Ratliff,1994,4,Theo Ratliff wyoming,1.36,6.32,,7.41,4.69,,4.17,17.72,0.7,0.22,0.04,9.25,3.03,11.71,6.45,2447,,0,starter
2011-12,13.1,2.9,8.8,big-12,3.4,33,3.5,0.512,517,0.505,261,0.462,0.682,39,39,81,1242,5.4,11.1,3.7,27.4,thomas-robinson-2,660,Forward,2,kansas,0.027,0.5,22.2,0.549,14.2,0.505,30,237,7.2,0.231,Thomas Robinson,2011,3,Thomas Robinson kansas,2.32,1.1,11.27,7.7,5.25,3.64,3.45,22.29,1.35,0.45,0.23,14.91,3.35,16.2,8.18,1056,,0,scrub
2000-01,,,,southland,,,2,0.46,518,0.411,213,0.355,0.793,31,31,74,1064,,,1.6,,tierre-brown-1,,Guard,,mcneese-state,0.293,0.336,,0.515,13.9,0.443,,189,3.6,0.136,Tierre Brown,2000,4,Tierre Brown mcneese-state,4.17,0.19,4.25,6.92,5.49,2.41,2.33,23.42,2.14,5.71,1.92,6.65,3.68,13.76,6.09,1066,,0,scrub
2013-14,33.1,0.6,5.2,big-ten,1.7,11.6,1.4,0.463,379,0.43,163,0.528,0.785,34,34,73,1196,3.5,3,2.7,20.1,tim-frazier-1,553,Guard,2.7,penn-state,0.227,0.291,7.3,0.536,16.3,0.471,24.7,170,4.1,0.136,Tim Frazier,2013,5,Tim Frazier penn-state,6.09,0.2,4.01,6.69,5.25,1.04,2.91,16.99,1.77,2.88,0.84,5.05,3.08,9.8,4.62,1525,,0,role_player
1996-97,,,,big-east,,,2,0.506,416,0.45,187,0.365,0.796,32,,82,1005,,,2.6,,tim-thomas-1,,Forward,,villanova,0.337,0.336,,0.555,15.7,0.507,,230,4.6,0.183,Tim Thomas,1996,1,Tim Thomas villanova,2.63,1.31,,6.05,4.82,,3.5,21.57,2.23,5.57,1.87,7.68,3.62,10.99,5.57,2093,,0,role_player
2010-11,10.4,3.4,7.3,sec,1.8,20.6,1.5,0.489,402,0.46,185,0.423,0.753,34,33,80,993,5.5,7.5,2.9,23.8,tobias-harris-1,476,Forward,1.4,tennessee,0.189,0.303,14,0.54,11.4,0.497,27.2,226,4.4,0.177,Tobias Harris,2010,1,Tobias Harris tennessee,1.77,1.17,7.25,6.85,5.16,2.7,2.82,20.99,0.97,3.06,0.93,9.95,2.5,13.13,6.53,2369,,0,starter
1991-92,,,,sec,,,,0.581,347,0.499,173,0.366,0.764,22,22,78,711,,,,,todd-day-1,,Guard,,arkansas,0.383,0.429,,0.614,13.2,0.542,,188,,,Todd Day,1991,4,Todd Day arkansas,3.94,0.96,,7.14,5.46,,3.15,28.13,3.15,7.48,3.21,8.72,3.49,12.04,6.53,2717,,0,starter
1995-96,,,,acc,,,2.6,0.524,445,0.506,225,0.515,0.799,31,31,83,1044,,,3.5,,todd-fuller-1,,Center,,north-carolina-state,0.097,0.372,,0.586,11.5,0.52,,255,6.1,0.235,Todd Fuller,1995,4,Todd Fuller north-carolina-state,1.49,2.15,,8.77,7.01,,1.84,24.87,0.38,1.65,0.61,11.8,2.76,15.4,8.01,949,,0,scrub
1998-99,,,,pac-10,,,1.8,0.662,317,0.662,210,0.647,0.595,29,,85,904,,,4.4,,todd-macculloch-1,,Center,,washington,0,,,0.654,9.2,0.662,,280,6.1,0.271,Todd MacCulloch,1998,4,Todd MacCulloch washington,1.06,2.08,,9.07,5.4,,3.27,23.98,1.28,0,0,15.27,1.86,14.03,9.29,1502,,0,role_player
1991-92,,,,acc,,,,0.537,534,0.449,240,0.279,0.685,30,30,82,1107,,,,,tom-gugliotta-1,,Forward,,north-carolina-state,0.436,0.399,,0.558,15.3,0.488,,240,,,Tom Gugliotta,1991,4,Tom Gugliotta north-carolina-state,3.32,0.54,,5.38,3.69,,2.75,24.39,2.24,8.42,3.36,10.59,3.94,10.88,5.31,2835,,0,starter
2008-09,20.2,0.9,,acc,,,1.7,0.525,536,0.446,239,0.433,0.81,35,35,73,1279,,,4.6,,toney-douglas-1,,Guard,,florida-state,0.412,0.385,6.1,0.581,11.9,0.489,29,205,6.3,0.196,Toney Douglas,2008,4,Toney Douglas florida-state,3.19,0.47,3.41,7.26,5.88,0.88,2.38,23.49,1.97,6.91,2.66,4.28,2.72,9.85,4.82,1971,,0,role_player
2003-04,,,,big-12,,,3.4,0.531,405,0.504,204,0.479,0.675,35,34,76,1107,,,2.9,,tony-allen-1,,Guard,,oklahoma-state,0.183,0.297,,0.564,16.5,0.55,,213,6.3,0.228,Tony Allen,2003,2,Tony Allen oklahoma-state,3.94,1.08,4.7,7.01,4.73,2.28,3.79,20.27,2.6,2.67,0.79,6.97,3.54,11.96,6.58,1373,,0,role_player
1996-97,,,,big-12,,,2.1,0.587,356,0.579,206,0.458,0.656,28,,83,978,,,3.2,,tony-battie-1,,Center,,texas-tech,0.045,0.375,,0.606,15.1,0.588,,230,5.4,0.22,Tony Battie,1996,3,Tony Battie texas-tech,0.94,2.9,,6.67,4.38,,3.48,21.47,1.06,0.65,0.25,13.46,3.15,13.91,8.18,1506,,0,role_player
1995-96,,,,sec,,,2.4,0.594,464,0.494,229,0.237,0.8,36,,73,947,,,4,,tony-delk-1,,Guard,,kentucky,0.453,0.443,,0.619,11,0.535,,189,6.4,0.272,Tony Delk,1995,4,Tony Delk kentucky,2.7,0.55,,4.65,3.72,,3.04,26.99,2.83,8.87,3.93,6.34,2.7,10.73,5.74,1681,,0,role_player
1993-94,,,,independent,,,,0.489,544,0.421,229,0.537,0.757,29,,78,1113,,,,,tony-dumas-1,,Guard,,missouri-kansas-city,0.377,0.361,,0.551,13.9,0.457,,190,,,Tony Dumas,1993,4,Tony Dumas missouri-kansas-city,3.13,0.68,,10.49,7.94,,2.84,27.06,1.76,7.37,2.66,5.97,3.95,12.18,5.57,1284,,0,scrub
1989-90,,,,acc,,,,0.505,408,0.505,206,0.493,0.721,31,30,81,973,,,,,tony-massenburg-1,,Forward,,maryland,0.005,0,,0.553,11.4,0.507,,220,,,Tony Massenburg,1989,4,Tony Massenburg maryland,0.82,1.52,,8.26,5.96,,3.86,22.9,1.15,0.08,0,12.91,2.67,16.69,8.47,2127,,0,role_player
2015-16,5.2,4,3.2,pac-12,0.7,20.3,1.1,0.539,304,0.539,164,0.493,0.493,32,27,81,802,2.4,14,1.6,22,tony-parker-1,384,Forward,1.4,ucla,0,,17.2,0.536,12.6,0.539,25.5,260,2.6,0.131,Tony Parker,2015,4,Tony Parker ucla,1.05,1.55,7.88,7.48,3.69,5.19,5.14,20.05,1,0,0,13.07,2.69,15.16,8.18,2774,,0,starter
1989-90,,,,midwestern-collegiate,,,,0.532,485,0.495,240,0.416,0.856,29,,75,1131,,,,,tony-smith-1,,Guard,,marquette,0.179,0.414,,0.593,16.3,0.513,,185,,,Tony Smith,1989,4,Tony Smith marquette,5.91,0.64,,7.14,6.12,,2.86,24.37,1.87,3.08,1.27,4.85,4,14.08,7.21,1617,,0,role_player
2012-13,22.4,1.9,6.2,mwc,2.1,8.9,1.5,0.516,341,0.422,144,0.299,0.843,35,35,79,1093,4.1,1.6,2.1,17,tony-snell-1,408,Guard,1.6,new-mexico,0.481,0.39,5.2,0.562,15.6,0.452,22.8,200,3.6,0.133,Tony Snell,2012,3,Tony Snell new-mexico,3.7,0.62,2.85,3.73,3.15,0.51,1.68,16.03,1.06,6,2.34,3.37,2.63,6.48,2.93,2336,,0,starter
2011-12,24.5,1.2,4.7,pac-12,2.2,10.7,1.6,0.453,447,0.443,198,0.591,0.583,35,27,77,1062,2.5,8,1.6,20.4,tony-wroten-1,579,Guard,3.5,washington,0.125,0.161,9.3,0.488,18.7,0.483,31.2,205,3.2,0.12,Tony Wroten,2011,1,Tony Wroten washington,4.9,0.49,3.62,9.94,5.8,3.01,3.5,21.05,2.49,2.11,0.34,6.63,4.97,14.73,7.12,1765,,0,role_player
1991-92,,,,pac-10,,,,0.626,446,0.538,240,0.415,0.8,33,33,79,1083,,,,,tracy-murray-1,,Forward,,ucla,0.35,0.5,,0.661,11.4,0.559,,225,,,Tracy Murray,1991,3,Tracy Murray ucla,2.18,1.11,,6.83,5.47,,3.18,26.08,1.96,5.76,2.88,8.57,2.55,10.71,5.98,2458,,0,starter
1994-95,,,,acc,,,,0.523,469,0.446,209,0.292,0.847,30,30,71,1115,,,,,travis-best-1,,Guard,,georgia-tech,0.409,0.38,,0.568,11.4,0.491,,182,,,Travis Best,1994,4,Travis Best georgia-tech,5.42,0.22,,4.91,4.16,,2.55,21.78,2.15,6.89,2.62,3.41,2.48,9.94,4.88,2064,,0,role_player
2004-05,53.3,0.1,,cusa,,,1.2,0.529,312,0.42,131,0.474,0.838,23,22,73,783,,,3.1,,travis-diener-1,,Guard,,marquette,0.538,0.405,6.9,0.594,13.2,0.438,29.7,175,4.3,0.222,Travis Diener,2004,4,Travis Diener marquette,8.17,0.05,3.83,7.56,6.33,0.77,2.35,23.19,1.58,8.58,3.47,4.6,2.96,7.36,3.22,1356,,0,role_player
1995-96,,,,big-east,,,4.4,0.521,242,0.521,126,0.351,0.694,34,33,85,854,,,1.4,,travis-knight-1,,Center,,connecticut,0,,,0.551,21.4,0.521,,235,5.8,0.273,Travis Knight,1995,4,Travis Knight connecticut,3.33,3.19,,3.98,2.76,,3.79,14.57,1.12,0,0,14.85,3.61,11.33,5.9,1503,,0,role_player
1997-98,,,,wac,,,2.3,0.5,328,0.491,161,0.561,0.636,32,,80,,,,1.5,,tremaine-fowlkes-1,,Forward,,fresno-state,0.113,0.162,,0.536,,0.533,,220,3.8,,Tremaine Fowlkes,1997,3,Tremaine Fowlkes fresno-state,,,,,,,,,,,,,,,,573,,0,scrub
2000-01,,,,ovc,,,0.8,0.537,507,0.485,246,0.367,0.796,32,32,77,1213,,,3.7,,trenton-hassell-1,,Forward,,austin-peay,0.268,0.39,,0.582,16.9,0.52,,200,4.5,0.15,Trenton Hassell,2000,3,Trenton Hassell austin-peay,4.75,0.49,5.51,6.13,4.88,2.7,2.21,22.85,1.29,4.48,1.75,8.21,3.99,12.23,6.36,2264,,0,starter
2003-04,,,,pac-10,,,0.8,0.462,251,0.426,107,0.45,0.504,25,23,80,789,,,0.2,,trevor-ariza-1,,Forward,,ucla,0.303,0.237,,0.474,21,0.509,,200,1,0.052,Trevor Ariza,2003,1,Trevor Ariza ucla,2.64,0.56,5.12,5.73,2.89,3.09,3.5,14.65,2.13,3.85,0.91,8.21,4.11,8.87,4.51,1382,,0,role_player
2009-10,17.4,4.6,,acc,,20.4,2.5,0.533,361,0.521,188,0.474,0.591,32,32,79,984,,10.1,3,,trevor-booker-1,482,Forward,2.5,clemson,0.094,0.265,15.2,0.549,12.3,0.547,24.6,240,5.5,0.223,Trevor Booker,2009,4,Trevor Booker clemson,3.29,1.83,7.28,6.95,4.11,3.62,2.56,19.76,1.75,1.38,0.37,10.89,2.52,13.29,7.28,1553,,0,role_player
1989-90,16,1,,pac-10,,,,0.496,467,0.495,231,0.435,0.507,33,33,79,1106,,,,,trevor-wilson-1,,Forward,,ucla,0.006,0.333,14.5,0.502,13.2,0.496,26.8,210,,,Trevor Wilson,1989,4,Trevor Wilson ucla,3.44,0.47,,7.34,3.73,,3.33,20.47,1.41,0.11,0.04,10.81,3.11,16.78,8.32,1221,,0,scrub
2012-13,37.3,1.5,13.1,big-ten,3.7,9.6,1.8,0.53,560,0.463,259,0.296,0.801,39,39,73,1378,9.4,1.9,6.7,28.7,trey-burke-1,776,Guard,2.8,michigan,0.354,0.384,5.7,0.569,11.9,0.506,28.3,190,8.6,0.249,Trey Burke,2012,2,Trey Burke michigan,7.55,0.58,2.99,4.82,3.86,0.61,2.12,21.1,1.8,5.75,2.21,3.6,2.5,10.51,5.31,2288,,0,starter
2014-15,9.2,2.1,8,sec,4.1,16.1,2.3,0.496,240,0.488,117,0.425,0.735,36,21,82,828,3.9,9.9,2.1,19.8,trey-lyles-1,308,Forward,1.4,kentucky,0.121,0.138,13.3,0.543,12.4,0.536,20.8,235,4.4,0.213,Trey Lyles,2014,1,Trey Lyles kentucky,1.84,0.77,5.94,4.93,3.62,3.14,2.75,15.12,0.92,1.4,0.19,9.08,1.98,10.19,5.46,1391,,0,role_player
2010-11,8.1,7.2,8.9,big-12,4.5,13.7,2.7,0.546,315,0.546,172,0.829,0.487,36,34,80,1104,4.4,14,2.8,24.2,tristan-thompson-2,475,Forward,1.8,texas,0,,13.8,0.536,12.7,0.546,22.4,225,5.5,0.2,Tristan Thompson,2010,1,Tristan Thompson texas,1.63,3.12,5.22,9.46,4.6,5,3.62,17.07,1.23,0,0,10.22,2.32,11.41,6.23,2594,,0,starter
2012-13,4.5,0.4,6.4,atlantic-10,0.6,12.8,1.4,0.591,357,0.417,149,0.076,0.704,36,36,76,947,5.8,2.6,2.9,18.5,troy-daniels-1,357,Guard,2,virginia-commonwealth,0.863,0.403,7.1,0.596,8,0.51,20.6,200,4.2,0.179,Troy Daniels,2012,4,Troy Daniels virginia-commonwealth,0.97,0.13,3.76,1.14,0.8,0.97,3.21,18.63,1.35,13.01,5.24,4.73,1.35,2.07,1.06,1183,,0,scrub
1996-97,,,,mvc,,,0.7,0.517,534,0.391,209,0.18,0.823,30,28,73,1075,,,2.7,,troy-hudson-1,,Guard,,southern-illinois,0.678,0.37,,0.544,12.5,0.436,,170,3.4,0.127,Troy Hudson,1996,3,Troy Hudson southern-illinois,3.09,0.07,,3.57,2.94,,1.86,23.48,1.56,13.47,4.99,3.98,3.09,6.4,2.79,1592,,0,role_player
2000-01,,,,big-east,,,2.5,0.503,473,0.471,223,0.488,0.766,30,29,83,1090,,,3,,troy-murphy-1,,Forward,,notre-dame,0.182,0.349,,0.56,13.4,0.499,,245,5.5,0.202,Troy Murphy,2000,3,Troy Murphy notre-dame,2.28,1.83,6.72,8.48,6.5,3.45,3.52,23.96,0.99,3.16,1.1,10.17,3.3,14.2,7.08,2510,,0,starter
2008-09,35.6,0.3,,acc,,,2.5,0.607,342,0.532,182,0.608,0.798,35,35,71,1048,,,4.4,,ty-lawson-1,,Guard,,north-carolina,0.316,0.472,5.1,0.659,13,0.56,21.4,195,6.9,0.263,Ty Lawson,2008,3,Ty Lawson north-carolina,8.78,0.19,3.09,7.94,6.34,0.88,2.25,22.18,2.86,4.12,1.95,3.97,2.52,8.93,5,2513,,0,starter
