,assist_percentage,block_percentage,defensive_rebound_percentage,free_throw_attempt_rate,offensive_rebound_percentage,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,box_plus_minus,minutes_played,value_over_replacement_player,name,year,age,yrs_played
865,7.1,1.7,16.6,0.363,9.3,0.8,0.0,13.0,0.516,16.5,14.1,-1.0,1843,0.5,Antonio Davis,2005,36,12
866,3.4800000000000004,0.8800000000000001,15.520000000000001,0.43620000000000003,11.440000000000001,1.2799999999999998,0.0048000000000000004,13.500000000000002,0.4776,18.380000000000003,13.360000000000001,-4.3,940,-1.0,Antonio Davis,2006,37,13
867,2.8,4.8,15.1,0.329,11.0,1.6,0.0,13.0,0.387,15.8,18.3,-6.9,247,-0.3,Antonio Harvey,1994,23,1
868,5.8,5.0,12.2,0.256,7.5,1.3,0.006,9.9,0.457,11.3,16.6,-4.2,572,-0.3,Antonio Harvey,1995,24,2
869,2.85,4.3,19.5,0.3815,9.8,1.7000000000000002,0.0105,14.45,0.396,14.35,16.7,-5.7,821,-1.6,Antonio Harvey,1996,25,3
870,6.8,13.2,37.0,0.545,9.3,0.0,0.0,23.2,0.55,6.8,25.7,-0.1,26,0.0,Antonio Harvey,1997,26,4
871,5.7,3.2,20.4,0.4,7.3,0.4,0.0,14.2,0.581,25.4,15.9,-3.4,137,0.0,Antonio Harvey,2000,29,5
872,9.6,6.2,14.4,0.214,8.6,0.7,0.0,11.6,0.506,8.9,21.7,-1.2,72,0.0,Antonio Harvey,2001,30,6
873,15.1,4.8,9.9,0.167,12.8,1.1,0.0,11.3,0.349,18.9,15.7,-3.1,47,0.0,Antonio Harvey,2002,31,7
874,0.0,8.8,17.1,0.0,3.7,1.6,0.0,10.7,0.4,37.5,11.5,-6.6,32,0.0,Antonio Harvey,2003,32,8
875,2.4,2.8,2.2,0.4,6.5,0.0,0.0,4.3,0.468,29.8,13.7,-11.0,53,-0.1,Antonio Lang,1995,22,1
876,5.6,2.9,13.3,0.61,6.1,2.2,0.026,9.6,0.594,19.7,16.7,-3.5,367,-0.1,Antonio Lang,1996,23,2
877,6.5,3.2,11.8,0.296,7.9,2.3,0.037,9.8,0.467,21.4,13.8,-3.4,843,-0.3,Antonio Lang,1997,24,3
878,5.6,0.0,11.8,1.6,8.4,3.8,0.0,10.1,0.704,31.9,20.1,-2.5,29,0.0,Antonio Lang,1998,25,4
879,2.6,1.2,19.4,1.5,11.9,1.7,0.0,15.7,0.653,28.7,10.5,-4.0,65,0.0,Antonio Lang,1999,26,5
880,7.9719999999999995,1.848,15.204,0.8320000000000001,0.0,5.46,0.0,7.307999999999999,0.3532,19.152,11.844,-5.499999999999999,38,-0.2,Antonio Lang,2000,27,6
881,5.8,3.6,17.4,0.276,11.6,1.2,0.005,14.5,0.516,13.5,22.4,-1.9,2280,0.0,Antonio McDyess,1996,21,1
882,7.8,3.4,16.8,0.334,7.0,1.3,0.03,11.9,0.509,13.0,26.6,-2.8,2565,-0.5,Antonio McDyess,1997,22,2
883,7.5,4.0,19.0,0.355,10.1,2.2,0.002,14.7,0.571,11.7,22.5,2.1,2441,2.5,Antonio McDyess,1998,23,3
884,8.7,4.2,22.8,0.383,9.7,2.0,0.01,16.0,0.515,11.8,27.3,0.7,1937,1.3,Antonio McDyess,1999,24,4
885,10.9,3.5,18.4,0.426,9.4,1.3,0.002,13.8,0.539,13.8,26.9,0.7,2698,1.9,Antonio McDyess,2000,25,5
886,10.8,2.7,26.1,0.373,10.1,0.9,0.0,18.0,0.538,10.7,26.5,1.7,2555,2.4,Antonio McDyess,2001,26,6
887,13.8,2.5,18.8,0.44,8.3,2.3,0.0,13.3,0.631,18.3,20.8,3.7,236,0.3,Antonio McDyess,2002,27,7
888,6.485,1.9449999999999998,23.03,0.2559,8.71,2.1050000000000004,0.0,15.915000000000001,0.48724999999999996,16.26,17.53,-2.2500000000000004,927,-0.2,Antonio McDyess,2004,29,8
889,7.3,2.2,19.7,0.321,11.6,1.4,0.002,15.7,0.542,12.0,20.3,-0.1,1797,0.9,Antonio McDyess,2005,30,9
890,8.8,2.0,19.4,0.218,10.6,1.5,0.004,15.0,0.52,11.0,18.9,-1.2,1733,0.3,Antonio McDyess,2006,31,10
891,7.2,2.9,22.7,0.257,11.3,1.9,0.0,17.0,0.552,11.1,18.6,0.6,1729,1.1,Antonio McDyess,2007,32,11
892,6.2,1.8,24.3,0.26,10.6,1.5,0.003,17.4,0.511,10.1,15.3,-0.5,2285,0.9,Antonio McDyess,2008,33,12
893,7.3,2.1,27.2,0.164,11.6,1.2,0.0,19.3,0.529,8.3,15.7,0.5,1866,1.2,Antonio McDyess,2009,34,13
